Local Time,CO,NO,NO2,NOX,O3,PM10,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,NH3
2025-07-27 19:00:00+05:30,0.0,10.5,25.1,0.0229,46.8,18.4,11.5,68.9,7.49,30.7,153.0,3.22,
2025-07-27 20:00:00+05:30,0.0,12.3,25.4,0.0245,39.4,17.6,11.2,73.9,7.96,29.2,161.0,0.723,
2025-07-27 21:00:00+05:30,0.0,11.9,25.5,0.0243,39.7,16.7,10.9,78.5,7.95,28.4,192.0,0.363,
2025-07-27 22:00:00+05:30,0.0,14.3,23.4,0.025,36.7,15.4,10.3,82.3,6.95,27.9,142.0,0.838,
2025-07-27 23:00:00+05:30,0.0,12.4,23.3,0.0235,40.4,15.7,10.5,88.6,6.88,27.4,152.0,2.76,
2025-07-28 00:00:00+05:30,0.0,11.3,22.4,0.0221,40.1,17.8,11.2,91.7,6.99,27.0,159.0,3.14,
2025-07-28 01:00:00+05:30,0.0,10.7,19.5,0.0201,39.1,15.2,10.2,90.9,7.36,26.7,167.0,2.59,
2025-07-28 02:00:00+05:30,0.0,12.3,21.1,0.0222,35.8,18.0,11.8,94.0,7.24,26.3,138.0,0.738,
2025-07-28 03:00:00+05:30,0.0,11.4,20.8,0.0213,35.9,25.9,15.4,98.3,7.62,25.9,165.0,1.42,
2025-07-28 04:00:00+05:30,0.0,11.1,21.6,0.0215,35.5,26.4,15.8,99.5,7.91,25.7,150.0,1.94,
2025-07-28 05:00:00+05:30,0.0,13.2,20.5,0.0226,36.5,29.1,16.3,99.5,7.99,25.8,154.0,1.09,
2025-07-28 06:00:00+05:30,0.0,12.0,20.8,0.0218,31.6,31.0,17.5,99.5,6.65,25.7,160.0,1.27,
2025-07-28 07:00:00+05:30,0.0,13.6,20.9,0.0232,32.9,27.8,16.0,99.5,6.75,26.9,182.0,1.6,
2025-07-28 08:00:00+05:30,0.0,10.1,20.1,0.0199,35.2,27.6,15.8,99.1,7.05,27.9,225.0,2.14,
2025-07-28 09:00:00+05:30,0.0,10.4,19.4,0.0198,37.3,24.4,14.4,92.4,7.16,29.5,242.0,2.06,
2025-07-28 10:00:00+05:30,0.0,10.5,20.0,0.0202,38.6,21.9,13.4,77.4,7.29,33.3,269.0,1.01,
2025-07-28 11:00:00+05:30,0.0,10.8,22.2,0.0215,38.1,18.4,11.4,66.1,6.8,35.1,226.0,1.3,
2025-07-28 12:00:00+05:30,0.0,11.5,21.7,0.0219,41.7,18.9,11.7,66.6,6.03,35.6,135.0,1.2,
2025-07-28 13:00:00+05:30,0.0,11.3,21.7,0.0218,43.0,16.8,10.9,60.6,6.2,37.4,183.0,1.76,
2025-07-28 14:00:00+05:30,0.0,11.1,23.9,0.0228,42.2,16.8,10.8,60.4,6.71,36.8,110.0,1.94,
2025-07-28 15:00:00+05:30,0.0,10.3,26.9,0.0237,45.2,18.1,11.1,65.7,6.84,32.8,135.0,2.38,
2025-07-28 16:00:00+05:30,0.0,10.7,27.2,0.0242,40.0,16.6,10.6,83.5,6.83,29.5,249.0,1.77,
2025-07-28 17:00:00+05:30,0.0,12.5,28.3,0.0262,43.4,16.5,10.7,78.2,7.15,29.4,236.0,1.61,
2025-07-28 18:00:00+05:30,0.0,11.9,26.2,0.0246,41.7,15.3,10.4,89.2,7.44,28.6,195.0,1.55,
2025-07-28 19:00:00+05:30,0.0,10.8,27.2,0.0243,43.3,21.2,12.8,89.3,7.74,27.7,294.0,0.845,
2025-07-28 20:00:00+05:30,0.0,13.6,28.2,0.027,41.9,28.4,16.9,94.4,8.37,26.9,296.0,0.493,
2025-07-28 21:00:00+05:30,0.0,14.8,26.9,0.0273,36.4,22.8,14.1,99.5,8.4,26.5,245.0,0.458,
2025-07-28 22:00:00+05:30,0.0,16.2,26.6,0.0283,35.2,21.5,13.6,99.6,7.52,26.3,217.0,1.01,
2025-07-28 23:00:00+05:30,0.0,14.5,25.2,0.0262,37.1,19.0,12.3,99.6,8.08,25.9,112.0,1.03,
2025-07-29 00:00:00+05:30,0.0,13.2,22.7,0.0238,36.1,16.2,11.0,99.6,8.32,25.8,181.0,0.675,
2025-07-29 01:00:00+05:30,0.0,9.81,21.7,0.0205,37.9,17.3,11.6,99.6,7.94,25.6,203.0,2.23,
2025-07-29 02:00:00+05:30,0.0,9.59,20.7,0.0198,37.0,17.9,11.9,99.6,7.09,25.5,189.0,3.03,
2025-07-29 03:00:00+05:30,0.0,10.0,19.2,0.0194,39.4,17.5,11.4,99.7,6.58,24.7,212.0,2.76,
2025-07-29 04:00:00+05:30,0.0,10.0,20.1,0.0198,39.4,17.6,11.4,99.7,6.16,24.4,173.0,1.23,
2025-07-29 05:00:00+05:30,0.0,10.6,22.2,0.0214,36.2,19.9,12.7,99.7,6.54,24.5,220.0,0.588,
2025-07-29 06:00:00+05:30,0.0,12.0,23.2,0.0231,33.1,19.4,12.7,99.7,7.93,24.8,259.0,0.398,
2025-07-29 07:00:00+05:30,0.0,12.3,24.1,0.0238,35.2,20.2,12.1,99.7,7.5,24.4,223.0,0.353,
2025-07-29 08:00:00+05:30,0.0,12.9,24.7,0.0246,34.0,19.7,11.7,99.7,7.49,25.4,304.0,0.658,
2025-07-29 09:00:00+05:30,0.0,12.0,22.1,0.0225,32.2,19.6,12.6,99.7,7.39,25.5,162.0,0.693,
2025-07-29 10:00:00+05:30,0.0,11.9,20.6,0.0216,32.1,21.3,13.6,99.6,6.54,28.3,94.7,1.81,
2025-07-29 11:00:00+05:30,0.0,10.7,21.0,0.0209,34.1,18.5,12.0,99.5,6.17,27.3,10.1,2.6,
2025-07-29 12:00:00+05:30,0.0,11.0,22.0,0.0216,34.2,15.9,10.9,99.5,5.9,28.0,12.3,3.26,
2025-07-29 13:00:00+05:30,0.0,11.3,21.2,0.0215,35.0,16.1,11.0,99.5,5.89,27.4,43.4,2.98,
2025-07-29 14:00:00+05:30,0.0,10.3,21.0,0.0206,39.2,15.1,10.1,99.7,6.28,24.0,151.0,3.83,
2025-07-29 15:00:00+05:30,0.0,10.1,20.4,0.02,40.3,13.0,9.08,99.6,6.15,24.4,162.0,2.79,
2025-07-29 16:00:00+05:30,0.0,10.8,18.7,0.0197,41.3,14.8,10.2,99.1,6.47,26.9,165.0,2.35,
2025-07-29 17:00:00+05:30,0.0,10.5,19.7,0.02,40.3,24.5,15.0,97.6,6.3,27.6,128.0,1.83,
2025-07-29 18:00:00+05:30,0.0,10.7,20.6,0.0206,37.3,36.4,20.9,98.8,7.23,27.4,138.0,1.6,
2025-07-29 19:00:00+05:30,0.0,9.81,21.6,0.0204,40.2,36.4,21.2,99.5,7.36,26.2,151.0,1.76,
2025-07-29 20:00:00+05:30,0.0,10.2,19.6,0.0197,34.9,59.6,31.4,99.6,7.64,25.2,167.0,1.11,
2025-07-29 21:00:00+05:30,0.0,11.7,20.6,0.0214,35.9,69.5,35.6,99.6,7.62,25.0,168.0,1.74,
2025-07-29 22:00:00+05:30,0.0,10.9,21.7,0.0214,34.4,40.8,21.8,99.6,6.53,24.9,146.0,1.9,
2025-07-29 23:00:00+05:30,0.0,10.9,22.1,0.0216,35.1,34.0,19.3,99.7,7.01,24.7,170.0,0.668,
2025-07-30 00:00:00+05:30,0.0,11.4,21.0,0.0214,36.2,27.1,16.7,99.7,7.7,24.5,76.4,0.325,
2025-07-30 01:00:00+05:30,0.0,9.6,19.4,0.0191,34.3,20.6,13.2,99.7,7.65,24.2,69.7,0.28,
2025-07-30 02:00:00+05:30,0.0,10.0,20.0,0.0197,35.1,21.3,13.6,99.7,7.13,24.2,159.0,1.31,
2025-07-30 03:00:00+05:30,0.0,10.3,18.2,0.019,32.8,20.7,13.0,99.7,7.01,24.2,154.0,1.87,
2025-07-30 04:00:00+05:30,0.0,11.1,17.4,0.0193,32.3,18.6,12.1,99.7,7.38,24.1,155.0,1.69,
2025-07-30 05:00:00+05:30,0.0,11.4,18.3,0.02,32.1,19.6,11.8,99.8,7.18,24.0,153.0,1.76,
2025-07-30 06:00:00+05:30,0.0,11.0,17.7,0.0194,29.7,21.7,13.5,99.8,7.17,24.0,145.0,2.51,
2025-07-30 07:00:00+05:30,0.0,12.5,17.3,0.0204,36.6,24.8,14.7,99.7,7.23,24.9,153.0,3.45,
2025-07-30 08:00:00+05:30,0.0,10.9,18.3,0.0196,39.3,24.7,13.4,99.7,7.31,25.9,150.0,3.46,
2025-07-30 09:00:00+05:30,0.0,12.3,19.8,0.0215,40.1,26.7,11.5,99.6,7.11,26.0,163.0,4.93,
2025-07-30 10:00:00+05:30,0.0,10.9,21.5,0.0213,35.9,27.8,11.3,99.4,7.07,27.2,161.0,4.69,
2025-07-30 11:00:00+05:30,0.0,10.0,19.7,0.0196,39.4,22.8,10.2,97.1,6.25,29.2,161.0,6.2,
2025-07-30 12:00:00+05:30,0.0,8.67,19.5,0.0184,41.5,19.9,11.1,86.1,5.43,31.0,157.0,6.15,
2025-07-30 13:00:00+05:30,0.0,11.4,20.6,0.0213,39.9,20.3,11.4,85.6,5.64,30.7,164.0,5.79,
2025-07-30 14:00:00+05:30,0.0,11.4,21.0,0.0214,42.9,17.6,10.6,80.4,6.77,32.2,164.0,4.46,
2025-07-30 15:00:00+05:30,0.0,9.93,22.2,0.0209,44.6,16.3,10.5,88.7,6.3,30.5,210.0,2.77,
2025-07-30 16:00:00+05:30,0.0,10.2,23.4,0.0217,43.2,16.5,10.2,83.7,6.25,30.9,187.0,1.66,
2025-07-30 17:00:00+05:30,0.0,11.1,23.8,0.0227,46.5,17.6,10.7,99.5,5.98,27.0,303.0,2.5,
2025-07-30 18:00:00+05:30,0.0,10.7,28.0,0.0246,38.0,22.2,13.3,99.5,7.31,26.5,217.0,1.61,
2025-07-30 19:00:00+05:30,0.0,10.8,23.0,0.022,38.7,35.4,16.7,99.8,7.74,23.8,127.0,1.19,
2025-07-30 20:00:00+05:30,0.0,10.9,20.5,0.0208,33.5,37.9,16.6,99.8,8.33,23.9,242.0,0.625,
2025-07-30 21:00:00+05:30,0.0,10.5,19.2,0.0197,36.6,20.1,11.9,99.8,8.26,23.9,218.0,1.78,
2025-07-30 22:00:00+05:30,0.0,10.4,21.0,0.0206,37.1,23.5,14.0,99.8,7.51,23.8,226.0,0.84,
2025-07-30 23:00:00+05:30,0.0,11.8,22.2,0.0224,34.3,26.3,15.7,99.8,7.6,23.7,161.0,0.243,
2025-07-31 00:00:00+05:30,0.0,13.7,21.7,0.0236,32.1,25.6,15.3,99.8,7.81,23.6,173.0,0.455,
2025-07-31 01:00:00+05:30,0.0,10.9,20.1,0.0206,39.5,25.3,15.9,99.8,7.96,23.6,156.0,1.94,
2025-07-31 02:00:00+05:30,0.0,10.9,18.1,0.0194,34.6,19.9,13.2,99.8,7.19,23.6,173.0,0.578,
2025-07-31 03:00:00+05:30,0.0,10.8,18.1,0.0194,32.5,23.7,15.2,99.8,7.41,23.6,177.0,1.18,
2025-07-31 04:00:00+05:30,0.0,11.3,17.5,0.0195,36.8,25.1,15.2,99.8,7.13,23.5,152.0,0.975,
2025-07-31 05:00:00+05:30,0.0,9.4,16.6,0.0175,37.9,25.1,14.9,99.8,6.95,23.5,205.0,1.04,
2025-07-31 06:00:00+05:30,0.0,10.8,16.6,0.0185,32.8,24.2,14.8,99.8,7.07,23.2,204.0,1.35,
2025-07-31 07:00:00+05:30,0.0,9.75,16.5,0.0177,35.3,30.1,16.8,99.8,7.03,22.5,237.0,1.12,
2025-07-31 08:00:00+05:30,0.0,10.4,17.0,0.0185,30.0,22.3,13.3,99.8,6.93,22.3,228.0,0.547,
2025-07-31 09:00:00+05:30,0.0,11.9,18.4,0.0205,30.7,17.5,12.0,99.8,7.12,22.4,308.0,0.5,
2025-07-31 10:00:00+05:30,0.0,11.3,17.8,0.0196,34.7,19.8,13.4,99.8,6.72,22.4,321.0,0.928,
2025-07-31 11:00:00+05:30,0.0,12.0,19.9,0.0213,36.4,17.2,11.8,99.8,6.74,22.7,338.0,1.34,
2025-07-31 12:00:00+05:30,0.0,9.92,21.3,0.0204,33.6,19.0,11.2,99.8,6.94,22.7,343.0,1.21,
2025-07-31 13:00:00+05:30,0.0,10.5,18.4,0.0193,33.8,18.2,11.0,99.8,7.03,22.4,177.0,0.805,
2025-07-31 14:00:00+05:30,0.0,9.35,18.3,0.0183,29.6,21.5,13.4,99.8,6.59,22.6,255.0,0.79,
2025-07-31 15:00:00+05:30,0.0,8.57,17.2,0.0171,32.5,28.3,15.4,99.8,5.92,23.1,2.64,1.32,
2025-07-31 16:00:00+05:30,0.0,9.57,16.5,0.0175,31.2,30.0,13.9,99.8,5.72,22.9,138.0,1.14,
2025-07-31 17:00:00+05:30,0.0,10.6,15.9,0.0181,31.6,21.2,12.3,99.8,5.72,23.0,234.0,0.325,
2025-07-31 18:00:00+05:30,0.0,11.0,17.7,0.0193,32.2,24.0,13.3,99.8,7.29,22.8,102.0,0.258,
2025-07-31 19:00:00+05:30,0.0,10.7,19.7,0.0202,34.0,22.4,12.9,99.8,7.72,22.5,190.0,0.368,
2025-07-31 20:00:00+05:30,0.0,11.1,17.5,0.0194,33.8,22.7,13.0,99.8,8.42,22.4,177.0,0.17,
2025-07-31 21:00:00+05:30,0.0,10.1,16.7,0.0181,31.9,18.6,12.1,99.8,8.23,22.3,201.0,0.23,
2025-07-31 22:00:00+05:30,0.0,15.3,21.1,0.0246,30.9,19.4,12.8,99.8,7.79,22.5,202.0,1.28,
2025-07-31 23:00:00+05:30,0.0,12.6,22.9,0.0234,31.8,17.7,11.7,99.8,8.27,22.9,174.0,1.13,
2025-08-01 01:00:00+05:30,0.0,10.4,17.8,0.0189,31.7,18.6,12.8,99.9,7.96,23.0,199.0,1.34,
2025-08-01 02:00:00+05:30,0.0,11.9,19.0,0.0208,31.0,23.8,15.7,99.9,6.89,22.9,122.0,1.57,
2025-08-01 03:00:00+05:30,0.0,11.7,17.9,0.02,31.5,27.9,16.5,99.8,6.47,22.4,94.2,1.34,
2025-08-01 04:00:00+05:30,0.0,10.8,18.8,0.0198,32.4,21.9,13.2,99.8,6.57,22.4,207.0,0.453,
2025-08-01 05:00:00+05:30,0.0,10.7,19.3,0.02,31.2,26.9,17.3,99.8,6.05,22.4,323.0,0.268,
2025-08-01 06:00:00+05:30,0.0,10.5,21.3,0.0209,30.3,31.1,19.7,99.8,6.99,22.6,315.0,0.498,
2025-08-01 07:00:00+05:30,0.0,13.2,18.5,0.0216,30.7,21.7,14.5,99.8,6.75,22.5,280.0,0.555,
2025-08-01 08:00:00+05:30,0.0,10.8,16.8,0.0187,31.7,17.2,11.9,99.8,6.34,23.4,299.0,0.868,
2025-08-01 09:00:00+05:30,0.0,11.2,15.7,0.0184,28.7,16.5,11.1,99.6,6.2,25.1,312.0,1.98,
2025-08-01 10:00:00+05:30,0.0,11.7,16.7,0.0194,29.1,15.8,10.8,99.6,6.43,26.1,318.0,2.06,
2025-08-01 11:00:00+05:30,0.0,10.7,18.0,0.0193,32.2,17.3,11.4,99.5,6.33,27.9,318.0,1.44,
2025-08-01 12:00:00+05:30,0.0,11.0,18.3,0.0197,32.5,26.3,15.2,93.2,5.79,30.5,300.0,1.59,
2025-08-01 13:00:00+05:30,0.0,11.3,16.4,0.0189,32.4,30.1,16.4,83.0,6.66,32.7,212.0,1.6,
2025-08-01 14:00:00+05:30,0.0,11.6,18.4,0.0202,32.5,26.4,14.5,88.8,6.51,30.0,164.0,2.75,
2025-08-01 22:00:00+05:30,0.0,15.2,20.5,0.0243,34.1,31.2,18.5,99.7,7.58,23.8,339.0,0.42,
2025-08-01 23:00:00+05:30,0.0,14.7,21.0,0.0241,34.3,28.3,17.7,99.7,7.67,24.0,235.0,1.27,
2025-08-02 00:00:00+05:30,0.0,11.8,22.6,0.0226,35.1,29.5,18.8,99.7,8.15,23.8,304.0,0.45,
2025-08-02 01:00:00+05:30,0.0,10.7,18.5,0.0195,33.1,27.8,17.2,99.7,7.59,23.4,192.0,0.13,
2025-08-02 02:00:00+05:30,0.0,12.3,19.9,0.0215,34.5,28.1,17.4,99.7,7.41,23.0,239.0,0.138,
2025-08-02 03:00:00+05:30,0.0,13.8,22.3,0.024,35.8,26.6,16.8,99.8,7.82,22.6,254.0,0.273,
2025-08-02 04:00:00+05:30,0.0,11.6,21.7,0.0219,35.4,22.3,14.7,99.8,7.67,22.4,208.0,1.47,
2025-08-02 05:00:00+05:30,0.0,9.97,19.1,0.0193,36.9,23.1,15.1,99.8,7.78,22.4,200.0,1.18,
2025-08-02 06:00:00+05:30,0.0,9.9,17.4,0.0183,35.0,24.3,15.9,99.8,6.97,22.4,202.0,0.643,
2025-08-02 07:00:00+05:30,0.0,11.5,17.9,0.0199,35.3,29.9,18.8,99.8,7.4,23.5,206.0,0.445,
2025-08-02 08:00:00+05:30,0.0,14.4,18.0,0.0222,34.6,33.3,20.3,99.7,8.0,26.4,234.0,1.43,
2025-08-02 09:00:00+05:30,0.0,11.9,19.1,0.0208,35.6,42.3,18.7,98.9,7.5,29.0,333.0,2.17,
2025-08-02 10:00:00+05:30,0.0,10.4,17.2,0.0186,35.8,36.3,15.6,89.9,6.31,30.5,327.0,2.69,
2025-08-02 11:00:00+05:30,0.0,10.6,16.9,0.0186,34.9,20.8,11.9,85.3,6.1,31.1,324.0,2.47,
2025-08-02 12:00:00+05:30,0.0,10.2,16.7,0.0182,36.7,19.8,11.8,87.5,5.68,30.4,343.0,1.97,
2025-08-02 13:00:00+05:30,0.0,10.7,17.5,0.019,38.9,18.4,11.8,84.4,5.6,30.9,343.0,3.3,
2025-08-02 14:00:00+05:30,0.0,10.5,17.6,0.0189,36.9,20.3,12.5,81.3,7.38,33.1,175.0,3.68,
2025-08-02 15:00:00+05:30,0.0,10.3,18.4,0.0192,38.8,21.4,13.6,72.8,6.62,34.4,266.0,3.89,
2025-08-02 16:00:00+05:30,0.0,9.93,18.6,0.0189,36.4,20.8,13.4,74.0,6.6,33.8,264.0,3.75,
2025-08-02 17:00:00+05:30,0.0,10.4,19.8,0.02,37.5,17.9,12.1,76.4,6.43,32.2,346.0,2.19,
2025-08-02 18:00:00+05:30,0.0,12.6,20.6,0.0221,38.7,18.6,12.2,77.9,7.28,30.4,326.0,1.55,
2025-08-02 19:00:00+05:30,0.0,12.4,21.6,0.0226,36.0,20.7,13.5,85.9,7.31,27.8,230.0,1.08,
2025-08-02 20:00:00+05:30,0.0,12.4,22.9,0.0232,35.9,21.9,14.3,95.0,7.73,26.6,235.0,0.625,
2025-08-02 21:00:00+05:30,0.0,11.9,25.7,0.0243,37.2,21.4,13.9,95.6,7.99,25.5,87.8,2.28,
2025-08-02 22:00:00+05:30,0.0,10.1,23.9,0.0219,36.8,20.2,13.1,99.4,6.84,24.9,265.0,0.575,
2025-08-02 23:00:00+05:30,0.0,10.9,22.5,0.0218,35.3,22.7,14.6,99.5,7.02,24.9,254.0,0.48,
2025-08-03 00:00:00+05:30,0.0,11.6,21.8,0.022,35.1,24.6,15.5,99.6,7.29,24.6,223.0,1.29,
2025-08-03 01:00:00+05:30,0.0,10.9,22.4,0.0218,34.7,72.1,30.0,99.8,7.17,23.5,162.0,0.725,
2025-08-03 02:00:00+05:30,0.0,11.2,20.1,0.0207,36.2,57.1,24.2,99.8,7.04,23.5,122.0,1.07,
2025-08-03 03:00:00+05:30,0.0,9.94,21.6,0.0206,36.2,27.1,16.1,99.8,7.01,23.4,167.0,1.26,
2025-08-03 04:00:00+05:30,0.0,10.2,19.4,0.0196,33.8,28.3,17.2,99.8,6.99,23.4,203.0,0.71,
2025-08-03 05:00:00+05:30,0.0,9.63,18.1,0.0185,37.3,28.3,17.5,99.8,6.96,23.3,218.0,1.58,
2025-08-03 06:00:00+05:30,0.0,10.5,17.8,0.019,33.7,27.5,17.4,99.8,7.21,23.3,206.0,1.64,
2025-08-03 07:00:00+05:30,0.0,10.6,20.2,0.0203,35.2,29.7,17.8,99.8,7.35,23.8,278.0,0.675,
2025-08-03 08:00:00+05:30,0.0,13.9,21.7,0.0238,33.5,30.4,18.0,99.7,7.58,24.9,314.0,2.31,
2025-08-03 09:00:00+05:30,0.0,11.3,19.9,0.0208,34.6,26.9,16.0,99.5,7.44,25.9,310.0,2.07,
2025-08-03 10:00:00+05:30,0.0,11.2,19.0,0.0202,34.2,30.8,18.1,95.5,6.56,28.7,332.0,1.93,
2025-08-03 11:00:00+05:30,0.0,11.4,19.0,0.0204,33.4,38.9,19.8,86.7,5.81,30.5,335.0,2.53,
2025-08-03 12:00:00+05:30,0.0,11.0,19.0,0.02,35.5,30.5,16.2,83.6,5.13,31.8,346.0,2.08,
2025-08-03 13:00:00+05:30,0.0,10.3,20.7,0.0203,36.9,26.4,15.3,73.6,5.31,34.3,174.0,3.3,
2025-08-03 14:00:00+05:30,0.0,11.3,21.1,0.0214,36.2,24.8,14.7,69.9,6.62,36.1,348.0,2.55,
2025-08-03 15:00:00+05:30,0.0,11.7,22.8,0.0226,38.9,21.6,13.7,71.1,5.62,34.4,260.0,3.25,
2025-08-03 16:00:00+05:30,0.0,11.7,24.6,0.0236,35.7,19.5,12.8,73.5,5.45,33.4,341.0,2.08,
2025-08-03 17:00:00+05:30,0.0,12.9,24.2,0.0244,34.7,20.9,13.7,75.8,5.8,31.1,251.0,1.54,
2025-08-03 18:00:00+05:30,0.0,12.3,24.8,0.0242,31.8,22.4,14.4,79.3,7.18,29.5,332.0,0.593,
2025-08-03 19:00:00+05:30,0.0,13.7,25.6,0.0258,30.7,22.2,14.1,85.1,7.42,28.0,302.0,0.888,
2025-08-03 20:00:00+05:30,0.0,13.4,25.9,0.0257,31.3,19.7,13.0,95.1,8.18,27.0,304.0,1.06,
2025-08-03 21:00:00+05:30,0.0,14.4,26.0,0.0265,32.3,34.5,20.7,97.8,8.28,26.6,279.0,0.465,
2025-08-03 22:00:00+05:30,0.0,15.0,27.3,0.0277,30.1,46.8,27.1,99.3,7.3,26.5,268.0,0.553,
2025-08-03 23:00:00+05:30,0.0,14.4,26.9,0.027,30.4,41.1,24.4,99.5,7.76,26.2,174.0,0.213,
2025-08-04 00:00:00+05:30,0.0,14.2,26.2,0.0265,29.3,46.0,27.4,99.5,7.73,25.9,214.0,0.45,
2025-08-04 01:00:00+05:30,0.0,14.5,24.5,0.0258,28.0,55.8,31.7,99.6,7.95,25.6,321.0,0.615,
2025-08-04 02:00:00+05:30,0.0,11.8,23.7,0.0232,29.9,44.6,26.3,99.6,6.97,25.4,315.0,1.67,
2025-08-04 03:00:00+05:30,0.0,12.5,24.0,0.0239,29.9,36.1,21.7,99.6,7.58,25.3,307.0,2.47,
2025-08-04 04:00:00+05:30,0.0,12.3,24.4,0.0239,29.9,39.2,23.2,99.6,7.49,25.2,316.0,1.76,
2025-08-04 05:00:00+05:30,0.0,11.2,22.7,0.0222,29.2,34.1,20.9,99.5,7.39,25.0,311.0,0.91,
2025-08-04 06:00:00+05:30,0.0,11.5,22.7,0.0224,30.3,34.2,21.1,99.5,7.36,24.6,317.0,0.778,
2025-08-04 07:00:00+05:30,0.0,11.2,21.7,0.0217,31.1,32.0,19.8,99.4,7.02,24.6,308.0,1.43,
2025-08-04 08:00:00+05:30,0.0,13.4,21.9,0.0235,33.3,26.5,16.7,99.3,6.99,25.2,305.0,0.738,
2025-08-04 09:00:00+05:30,0.0,11.1,21.5,0.0214,33.7,22.8,14.6,95.2,7.45,26.1,334.0,1.56,
2025-08-04 10:00:00+05:30,0.0,11.1,20.9,0.0212,32.9,21.9,13.5,87.1,7.82,28.7,322.0,2.81,
2025-08-04 11:00:00+05:30,0.0,11.2,21.3,0.0214,37.0,21.8,13.1,79.7,19.1,30.6,329.0,2.65,
2025-08-04 12:00:00+05:30,0.0,10.7,18.6,0.0196,36.7,17.2,11.3,73.0,12.5,32.2,334.0,3.07,
2025-08-04 13:00:00+05:30,0.0,25.8,18.8,0.0314,312.0,15.9,11.2,69.4,108.0,34.4,332.0,2.86,
2025-08-04 14:00:00+05:30,0.0,16.3,27.1,0.0286,48.1,57.0,33.4,67.9,21.3,35.3,330.0,1.95,
2025-08-04 15:00:00+05:30,0.0,16.4,30.5,0.0306,39.7,179.0,98.2,70.2,28.4,33.8,177.0,1.75,
2025-08-04 16:00:00+05:30,0.0,14.7,35.4,0.0318,37.1,238.0,115.0,72.4,16.8,32.8,8.4,2.1,
2025-08-04 17:00:00+05:30,0.0,3.89,8.43,0.0101,28.8,251.0,130.0,53.5,248.0,19.7,211.0,1.54,
2025-08-04 18:00:00+05:30,0.0,9.64,11.9,0.0182,28.5,263.0,151.0,80.7,1.72,29.3,257.0,0.768,
2025-08-04 19:00:00+05:30,0.0,8.55,9.83,0.0162,28.3,164.0,112.0,87.7,0.0,27.0,237.0,2.26,
2025-08-04 20:00:00+05:30,0.0,6.67,9.07,0.0142,27.8,20.5,13.4,99.6,0.0,25.4,211.0,2.13,
2025-08-04 21:00:00+05:30,0.0,6.9,7.73,0.0137,26.6,32.1,19.8,99.6,1.74,25.3,206.0,1.02,
2025-08-04 22:00:00+05:30,0.0,8.53,7.35,0.0149,22.7,41.9,24.7,99.6,7.22,25.1,208.0,1.6,
2025-08-04 23:00:00+05:30,0.0,7.86,6.97,0.0141,25.8,77.5,50.5,99.6,8.02,25.2,275.0,0.583,
2025-08-05 00:00:00+05:30,0.0,6.02,7.72,0.013,25.7,125.0,86.6,99.6,8.43,25.4,301.0,1.26,
2025-08-05 01:00:00+05:30,0.0,7.83,7.55,0.0144,25.7,43.9,25.9,99.5,8.22,25.1,301.0,2.02,
2025-08-05 02:00:00+05:30,0.0,8.36,8.12,0.0151,25.2,43.3,25.8,99.5,8.42,24.9,261.0,0.645,
2025-08-05 03:00:00+05:30,0.0,7.56,7.72,0.0143,25.1,36.7,22.8,99.6,7.81,24.5,263.0,0.408,
2025-08-05 04:00:00+05:30,0.0,7.0,7.56,0.0137,25.0,41.4,25.6,99.6,7.76,24.2,305.0,1.18,
2025-08-05 05:00:00+05:30,0.0,7.64,7.52,0.0142,24.2,40.3,24.6,99.6,7.85,23.9,306.0,1.18,
2025-08-05 06:00:00+05:30,0.0,6.32,7.51,0.0131,24.0,32.4,19.8,99.6,8.2,23.8,316.0,0.977,
2025-08-05 07:00:00+05:30,0.0,7.94,9.01,0.0153,24.1,39.8,23.9,99.6,8.29,24.5,300.0,1.74,
2025-08-05 08:00:00+05:30,0.0,6.55,8.09,0.0136,24.1,47.7,27.2,99.5,8.53,25.7,305.0,2.17,
2025-08-05 09:00:00+05:30,0.0,6.35,6.9,0.0128,25.3,45.1,23.8,90.7,8.76,28.2,316.0,3.12,
2025-08-05 10:00:00+05:30,0.0,6.41,6.96,0.0129,26.4,52.7,25.1,84.0,7.58,29.0,326.0,3.44,
2025-08-05 11:00:00+05:30,0.0,6.04,7.71,0.013,25.3,41.0,22.2,83.2,7.66,29.8,324.0,2.08,
2025-08-05 12:00:00+05:30,0.0,5.62,7.66,0.0126,25.1,36.0,20.9,79.8,7.93,32.1,326.0,2.3,
2025-08-05 13:00:00+05:30,0.0,5.69,8.02,0.0129,25.6,43.6,24.8,73.9,7.42,32.0,342.0,2.1,
2025-08-05 14:00:00+05:30,0.0,6.02,7.59,0.0129,25.4,44.0,25.5,73.3,6.87,32.3,335.0,1.44,
2025-08-05 16:00:00+05:30,0.0,5.42,8.19,0.0128,24.0,250.0,172.0,74.6,4.21,32.1,16.6,2.19,
2025-08-05 17:00:00+05:30,0.0,6.13,9.33,0.014,25.4,109.0,78.0,73.4,3.84,31.2,39.6,1.16,
2025-08-05 18:00:00+05:30,0.0,4.79,9.91,0.0132,26.8,18.0,12.9,92.3,6.8,24.1,211.0,3.79,
2025-08-05 19:00:00+05:30,0.0,5.47,8.58,0.013,26.5,16.5,10.9,99.6,7.43,22.8,197.0,2.02,
